Unnamed: 0,REFERENCE: tag,REFERENCE: doi_x,FORMULA,PROPERTY: Type of phases,PROPERTY: Single/Multiphase,PROPERTY: synthesis method,PROPERTY: grain size ($\mu$m),PROPERTY: ROM Density (g/cm$^3$),PROPERTY: HV,PROPERTY: Type of test,PROPERTY: Test temperature ($^\circ$C),PROPERTY: YS (MPa),PROPERTY: UTS (MPa),PROPERTY: Elongation (%),PROPERTY: Elongation plastic (%),PROPERTY: ROM Young modulus (GPa),PROPERTY: Exp. Young modulus (GPa),PROPERTY: O content (wppm),PROPERTY: N content (wppm),PROPERTY: C content (wppm),REFERENCE: comment,Internal Reference #,Original DOI,PROPERTY: Exp. Density (g/cm$^3$),Unnamed: 22,IDENTIFIER: Reference ID,REFERENCE: title,REFERENCE: year,REFERENCE: doi_y,REFERENCE: url,REFERENCE: doi,PROPERTY: BCC/FCC/other,PROPERTY: Processing method,PROPERTY: Microstructure,PROPERTY: Calculated Density (g/cm$^3$),PROPERTY: Calculated Young modulus (GPa)
730,J86,10.1007/s10853-019-03567-9,Mo1 Nb1 Si0.75 Ta1 W1,BCC + Silicide,M,SPS,,,597.3,,800.0,,,,,,,,,,,,,,,264,,,,,,other,POWDER,,11.9,
731,J86,10.1007/s10853-019-03567-9,Mo1 Nb1 Si0.75 Ta1 W1,BCC + Silicide,M,SPS,,,,C,1200.0,960.0,,22.7,,,,,,,Added Engineering Values from Fig 5,,,,,264,,,,,,other,POWDER,,11.9,
732,J87,10.1007/s11661-019-05231-y,Co1 Cr1 Fe1 Mn1 Ni1,FCC,S,CR,,,,T,25.0,1199.26,1335.35,4.37,,,,,,,,,,,,265,,,,,,FCC,WROUGHT,FCC,8.1,219
733,J87,10.1007/s11661-019-05231-y,Co1 Cr1 Fe1 Mn1 Ni1,FCC,S,CR + A,,,,T,25.0,1269.23,1366.3,1.16,,,,,,,,,,,,265,,,,,,FCC,WROUGHT,FCC,8.1,219
734,J87,10.1007/s11661-019-05231-y,Co1 Cr1 Fe1 Mn1 Ni1,FCC,S,CR + A,,,,T,25.0,1371.21,1402.83,1.58,,,,,,,,,,,,265,,,,,,FCC,WROUGHT,FCC,8.1,219
735,J87,10.1007/s11661-019-05231-y,Co1 Cr1 Fe1 Mn1 Ni1,FCC,S,CR + A,0.166,,,T,25.0,1362.74,1471.05,3.15,,,,,,,,,,,,265,,,,,,FCC,WROUGHT,FCC,8.1,219
736,J87,10.1007/s11661-019-05231-y,Co1 Cr1 Fe1 Mn1 Ni1,FCC,S,CR + A,0.248,,,T,25.0,1241.81,1325.25,4.31,,,,,,,,,,,,265,,,,,,FCC,WROUGHT,FCC,8.1,219
737,J87,10.1007/s11661-019-05231-y,Co1 Cr1 Fe1 Mn1 Ni1,FCC,S,CR + A,0.46799999999999997,,,T,25.0,930.3,1021.32,19.01,,,,,,,,,,,,265,,,,,,FCC,WROUGHT,FCC,8.1,219
738,J87,10.1007/s11661-019-05231-y,Co1 Cr1 Fe1 Mn1 Ni1,FCC,S,CR + A,1.79,,,T,25.0,729.21,901.74,26.3,,,,,,,,,,,,265,,,,,,FCC,WROUGHT,FCC,8.1,219
739,J87,10.1007/s11661-019-05231-y,Co1 Cr1 Fe1 Mn1 Ni1,FCC,S,CR + A,4.57,,,T,25.0,494.82,735.6,38.7,,,,,,,,,,,,265,,,,,,FCC,WROUGHT,FCC,8.1,219
740,J87,10.1007/s11661-019-05231-y,Co1 Cr1 Fe1 Mn1 Ni1,FCC,S,CR + A,13.45,,,T,25.0,366.88,673.25,42.55,,,,,,,,,,,,265,,,,,,FCC,WROUGHT,FCC,8.1,219
741,J87,10.1007/s11661-019-05231-y,Co1 Cr1 Fe1 Mn1 Ni1,FCC,S,CR + A,22.37,,,T,25.0,290.65,618.51,43.15,,,,,,,,,,,,265,,,,,,FCC,WROUGHT,FCC,8.1,219
742,J87,10.1007/s11661-019-05231-y,Co1 Cr1 Fe1 Mn1 Ni1,FCC,S,CR + A,30.6,,,T,25.0,258.76,598.75,45.05,,,,,,,,,,,,265,,,,,,FCC,WROUGHT,FCC,8.1,219
743,J88,10.1016/j.vacuum.2019.04.043,C0.1 Co1 Cr1 Fe1 Mn1 Ni1 Ti0.1,FCC + TiMnO3 + M23C6 + M7C3,M,VHP,,,457.0,C,25.0,1616.0,,,4.5 ,,,,,,Vacuum Hot Press Sintering,,,7.5,,266,,,,,,other,POWDER,,7.9,
744,J88,10.1016/j.vacuum.2019.04.043,C0.1 Co1 Cr1 Fe1 Mn1 Ni1 Ti0.1,FCC + TiMnO3 + M23C6 + M7C3,M,VHP,,,461.0,C,25.0,1652.0,,,10 ,,,,,,Added HV and Density values from Table 2,,,7.64,,266,,,,,,other,POWDER,,7.9,
745,J88,10.1016/j.vacuum.2019.04.043,C0.1 Co1 Cr1 Fe1 Mn1 Ni1 Ti0.1,FCC + TiMnO3 + M23C6 + M7C3,M,VHP,,,428.0,C,25.0,1490.0,,,11.4 ,,,,,,,,,7.66,,266,,,,,,other,POWDER,,7.9,
746,J88,10.1016/j.vacuum.2019.04.043,C0.1 Co1 Cr1 Fe1 Mn1 Ni1 Ti0.1,FCC + TiMnO3 + M23C6 + M7C3,M,VHP,,,378.0,C,25.0,1194.0,,,20.1 ,,,,,,,,,7.69,,266,,,,,,other,POWDER,,7.9,
747,J90-32,10.1016/j.intermet.2012.03.005,Co1 Cr1 Fe1 Ni1,FCC,S,,,,,,,,,,,,,,,,"Large list, varied in data points",32.0,10.1016/j.intermet.2012.03.005,,,268,,,,,,FCC,,FCC,8.2,225
748,J90-32,10.1016/j.intermet.2012.03.005,Al0.5 Co1 Cr1 Fe1 Ni1,FCC + BCC,M,,,,250.0,,,,,,,,,,,,come from a variety of references,32.0,10.1016/j.intermet.2012.03.005,,,268,,,,,,other,,,7.6,
749,J90-32,10.1016/j.intermet.2012.03.005,Al1 Co1 Cr1 Fe1 Ni1,BCC,S,,,,500.0,,,,,,,,,,,,,32.0,10.1016/j.intermet.2012.03.005,,,268,,,,,,BCC,,BCC,7.1,194
750,J90-32,10.1016/j.intermet.2012.03.005,Al1 Co0.5 Cr0.5 Fe0.5 Ni0.5,BCC,S,,,,733.0,,,,,,,,,,,,,32.0,10.1016/j.intermet.2012.03.005,,,268,,,,,,BCC,,BCC,6.4,173
751,J90-35,10.1016/j.msea.2013.12.096,Al0.5 Co1 Fe1 Ni1 Ti0.5,FCC,S,,,,733.0,,,,,,,,,,,,,35.0,10.1016/j.msea.2013.12.096,,,269,,,,,,FCC,,FCC,7.3,178
752,J90-35,10.1016/j.msea.2013.12.096,Al0.5 Co1 Cr1 Fe1 Ni1 Ti0.5,FCC + BCC,M,,,,640.0,,,,,,,,,,,,,35.0,10.1016/j.msea.2013.12.096,,,269,,,,,,other,,,7.3,
753,J90-36,10.4028/www.scientific.net/MSF.846.13,Al0.5 Co1 Cr1 Fe1 Mn1 Ni1,,,,,,,,,,,,,,,,,,,36.0,10.4028/www.scientific.net/MSF.846.13,,,270,,,,,,other,,,7.6,
754,J90-36,10.4028/www.scientific.net/MSF.846.13,Al0.5 Co1 Cr1 Fe1 Mn1 Ni1 Ta0.2,FCC + BCC + laves,M,,,,385.0,,,,,,,,,,,,,36.0,10.4028/www.scientific.net/MSF.846.13,,,270,,,,,,other,,,7.9,
755,J90-36,10.4028/www.scientific.net/MSF.846.13,Al0.5 Co1 Cr1 Fe1 Mn1 Ni1 Ta0.4,FCC + BCC + laves,M,,,,486.0,,,,,,,,,,,,,36.0,10.4028/www.scientific.net/MSF.846.13,,,270,,,,,,other,,,8.2,
756,J90-36,10.4028/www.scientific.net/MSF.846.13,Al0.55 Co1 Cr1 Fe1 Mn1 Ni1 Ta0.6,FCC + BCC + laves + IM,M,,,,570.0,,,,,,,,,,,,,36.0,10.4028/www.scientific.net/MSF.846.13,,,270,,,,,,other,,,8.4,
757,J90-36,10.4028/www.scientific.net/MSF.846.13,Co1 Cr1 Fe1 Mn1 Ni1,FCC + BCC,M,,,,,,,,,,,,,,,,,36.0,10.4028/www.scientific.net/MSF.846.13,,,270,,,,,,other,,,8.1,
758,J90-36,10.4028/www.scientific.net/MSF.846.13,Co1 Cr1 Fe1 Mn1 Ni1 Ta0.2,FCC + BCC,M,,,,200.0,,,,,,,,,,,,,36.0,10.4028/www.scientific.net/MSF.846.13,,,270,,,,,,other,,,8.4,
759,J90-36,10.4028/www.scientific.net/MSF.846.13,Co1 Cr1 Fe1 Mn1 Ni1 Ta0.4,FCC + BCC,M,,,,290.0,,,,,,,,,,,,,36.0,10.4028/www.scientific.net/MSF.846.13,,,270,,,,,,other,,,8.7,
760,J90-36,10.4028/www.scientific.net/MSF.846.13,Co1 Cr1 Fe1 Mn1 Ni1 Ta0.6,FCC + BCC,M,,,,345.0,,,,,,,,,,,,,36.0,10.4028/www.scientific.net/MSF.846.13,,,270,,,,,,other,,,9.0,
761,J90-39,10.1016/j.jallcom.2010.02.032,Al0.3 Co1 Cr1 Fe1 Ni1,FCC,S,,,,160.0,,,,,,,,,,,,,39.0,10.1016/j.jallcom.2010.02.032,,,271,,,,,,FCC,,FCC,7.8,214
762,J90-39,10.1016/j.jallcom.2010.02.032,Al0.3 Co1 Cr1 Fe1 Mo0.1 Ni1,FCC,S,,,,200.0,,,,,,,,,,,,,39.0,10.1016/j.jallcom.2010.02.032,,,271,,,,,,FCC,,FCC,7.9,217
763,J90,10.1016/j.msea.2019.05.056,Al0.143 Cr0.343 Fe1 Mn0.8 Ni0.571,FCC,S,AC,,,,T,25.0,280.0,556.0,48.0,48.2,,,,,,actually made by the paper,,This Paper,,,267,,,,,,FCC,CAST,FCC,7.6,206
764,J90,10.1016/j.msea.2019.05.056,Al0.286 Cr0.343 Fe1 Mn0.657 Ni0.571,FCC,S,CR,,,,T,25.0,320.0,625.0,42.2,42.45,,,,,,,,This Paper,,,267,,,,,,FCC,WROUGHT,FCC,7.4,200
765,J90,10.1016/j.msea.2019.05.056,Al0.143 Cr0.343 Fe1 Mn0.8 Ni0.571,FCC,S,AC,,,,T,25.0,1253.0,1392.0,6.78,8.2,,,,,,,,This Paper,,,267,,,,,,FCC,CAST,FCC,7.6,206
766,J90,10.1016/j.msea.2019.05.056,Al0.286 Cr0.343 Fe1 Mn0.657 Ni0.571,FCC,S,CR,,,,T,25.0,1400.0,1500.0,5.83,7.85,,,,,,,,This Paper,,,267,,,,,,FCC,WROUGHT,FCC,7.4,200
767,J91,10.1016/j.msea.2019.04.096,Co1 Cu1 Fe1 Mn1 Ni1,FCC,S,AC,,,,,800.0,,,,,,,,,,,,,,,272,,,,,,FCC,CAST,FCC,8.4,190
768,J91,10.1016/j.msea.2019.04.096,Co1 Cu1 Fe1 Mn1 Ni1,FCC,S,AC,,,,,900.0,,,,,,,,,,,,,,,272,,,,,,FCC,CAST,FCC,8.4,190
769,J91,10.1016/j.msea.2019.04.096,Co1 Cu1 Fe1 Mn1 Ni1,FCC,S,AC,,,,,100.0,,,,,,,,,,,,,,,272,,,,,,FCC,CAST,FCC,8.4,190
770,J92,10.1016/j.msea.2019.05.078,Co1 Cr1 Fe1 Mo0.15 Ni1,FCC,S,AC,,,,T,25.0,489.0,895.0,,53.6 ,,,,,,,,,,,273,,,,,,FCC,CAST,FCC,8.3,229
771,J92,10.1016/j.msea.2019.05.078,Co1 Cr1 Fe1 Mo0.15 Ni1,,,CR+A,,,,T,25.0,873.0,,,23.4 ,,,,,,CR,,,,,273,,,,,,other,WROUGHT,,8.3,
772,J92,10.1016/j.msea.2019.05.078,Co1 Cr1 Fe1 Mo0.15 Ni1,,,CR+A,,,,T,25.0,952.0,1122.0,,14.2 ,,,,,,,,,,,273,,,,,,other,WROUGHT,,8.3,
773,J92,10.1016/j.msea.2019.05.078,Co1 Cr1 Fe1 Mo0.15 Ni1,FCC,S,CR+A,,,,T,25.0,1136.0,1245.0,,8.7 ,,,,,,,,,,,273,,,,,,FCC,WROUGHT,FCC,8.3,229
774,J92,10.1016/j.msea.2019.05.078,Co1 Cr1 Fe1 Mo0.15 Ni1,FCC,S,CR+A,,,,T,25.0,1301.0,1493.0,,7.2 ,,,,,,,,,,,273,,,,,,FCC,WROUGHT,FCC,8.3,229
775,J92,10.1016/j.msea.2019.05.078,Co1 Cr1 Fe1 Mo0.15 Ni1,,,CR+A,,,,T,25.0,1311.0,1421.0,,5.9 ,,,,,,,,,,,273,,,,,,other,WROUGHT,,8.3,
776,J92,10.1016/j.msea.2019.05.078,Co1 Cr1 Fe1 Mo0.15 Ni1,,,CR+A,,,,T,25.0,1273.0,1458.0,,5.5 ,,,,,,,,,,,273,,,,,,other,WROUGHT,,8.3,
777,J93,10.1016/j.msea.2019.05.003,Co0.139 Cr0.446 Cu0.99 Ni1 Si0.277,,M,CR+A,,,142.5,T,25.0,777.0,810.0,3.4,,,,,,,added multiphase,,,,,274,,,,,,other,WROUGHT,,8.0,
778,J93,10.1016/j.msea.2019.05.003,Co0.139 Cr0.446 Cu0.99 Ni1 Si0.277,,M,CR+A,,,147.4,,,,,,,,,,,,added multiphase,,,,,274,,,,,,other,WROUGHT,,8.0,
779,J93,10.1016/j.msea.2019.05.003,Co0.139 Cr0.446 Cu0.99 Ni1 Si0.277,,M,CR+A,,,155.2,,,,,,,,,,,,added multiphase,,,,,274,,,,,,other,WROUGHT,,8.0,
780,J95,10.1038/s41467-019-10533-1,Al1 Co1 Cr0.091 Nb0.727 W0.212,,,AC,,,1084.0,,25.0,,,,,,,,,,,,,,,275,,,,,,other,CAST,,7.4,
781,J95,10.1038/s41467-019-10533-1,Co1 Cr0.917 Ni1 Ta0.5 Ti0.75,,,AC,,,1011.0,,25.0,,,,,,,,,,,,,,,275,,,,,,other,CAST,,8.7,
782,J95,10.1038/s41467-019-10533-1,Al0.947 Co0.158 Mo1 Ni0.289 W0.237,,,AC,,,725.0,,25.0,,,,,,,,,,,,,,,275,,,,,,other,CAST,,8.1,
783,J95,10.1038/s41467-019-10533-1,Co0.043 Nb0.638 Ni1 Ta0.255 Ti0.191,,,AC,,,815.0,,25.0,,,,,,,,,,,,,,,275,,,,,,other,CAST,,9.3,
784,J95,10.1038/s41467-019-10533-1,Co0.273 Cr0.477 Nb0.477 Ni0.045 Ti1,,,AC,,,422.0,,25.0,,,,,,,,,,,,,,,275,,,,,,other,CAST,,6.5,
785,J95,10.1038/s41467-019-10533-1,Co1 Cr0.487 Nb0.231 Ta0.026 Ti0.821,,,AC,,,856.0,,25.0,,,,,,,,,,,,,,,275,,,,,,other,CAST,,7.2,
786,J95,10.1038/s41467-019-10533-1,Co0.564 Nb0.795 Ta0.103 Ti1 W0.103,,,AC,,,277.0,,25.0,,,,,,,,,,,,,,,275,,,,,,other,CAST,,7.8,
787,J98,10.1016/j.jmst.2018.12.014,Al1 Co1 Cu1 Fe1 Ni0.5,FCC + BCC + B2,M,AC,,,430.9,C,25.0,929.0,,13.7,,,,,,,,,,,,276,,,,,,other,CAST,,7.3,
788,J98,10.1016/j.jmst.2018.12.014,Al1 Co1 Cu1 Fe1 Ni0.8,FCC + BCC + B2,M,AC,,,420.0,C,25.0,1021.0,,12.3,,,,,,,,,,,,276,,,,,,other,CAST,,7.4,
789,J98,10.1016/j.jmst.2018.12.014,Al1 Co1 Cu1 Fe1 Ni1,FCC + BCC + B2,M,AC,,,391.4,C,25.0,994.0,,24.5,,,,,,,,,,,,276,,,,,,other,CAST,,7.5,
790,J98,10.1016/j.jmst.2018.12.014,Al0.667 Co0.667 Cu0.667 Fe0.667 Ni1,FCC + BCC + B2,M,AC,,,323.8,C,25.0,680.0,,35.9,,,,,,,,,,,,276,,,,,,other,CAST,,7.6,
791,J98,10.1016/j.jmst.2018.12.014,Al0.5 Co0.5 Cu0.5 Fe0.5 Ni1,FCC + BCC + B2,M,AC,,,299.2,C,25.0,544.0,,,,,,,,,,,,,,276,,,,,,other,CAST,,7.7,
792,J98,10.1016/j.jmst.2018.12.014,Al0.333 Co0.333 Cu0.333 Fe0.333 Ni1,FCC,S,AC,,,279.6,C,25.0,268.0,,,,,,,,,,,,,,276,,,,,,FCC,CAST,FCC,7.9,174
793,J100,10.1016/j.msea.2019.04.104,Al0.5 Cr1 Fe1 Mn1 Ni1,BCC + B2,M,AC,,,353.0,C,25.0,1091.0,,50.0,,,,,,,,,,,,101,The microstructure and mechanical properties of novel Al-Cr-Fe-Mn-Ni high-entropy alloys with trimodal distributions of coherent B2 precipitates,2019.0,10.1016/j.msea.2019.04.104,http://dx.doi.org/10.1016/j.msea.2019.04.104,10.1016/j.msea.2019.04.104,other,CAST,,7.3,
794,J100,10.1016/j.msea.2019.04.104,Al0.6 Cr1 Fe1 Mn1 Ni1,BCC + B2,M,AC,,,361.0,C,25.0,1130.0,,53.0,,,,,,,,,,,,101,The microstructure and mechanical properties of novel Al-Cr-Fe-Mn-Ni high-entropy alloys with trimodal distributions of coherent B2 precipitates,2019.0,10.1016/j.msea.2019.04.104,http://dx.doi.org/10.1016/j.msea.2019.04.104,10.1016/j.msea.2019.04.104,other,CAST,,7.2,
795,J100,10.1016/j.msea.2019.04.104,Al0.7 Cr1 Fe1 Mn1 Ni1,BCC + B2,M,AC,,,375.0,C,25.0,1170.0,,55.0,,,,,,,,,,,,101,The microstructure and mechanical properties of novel Al-Cr-Fe-Mn-Ni high-entropy alloys with trimodal distributions of coherent B2 precipitates,2019.0,10.1016/j.msea.2019.04.104,http://dx.doi.org/10.1016/j.msea.2019.04.104,10.1016/j.msea.2019.04.104,other,CAST,,7.1,
796,J100,10.1016/j.msea.2019.04.104,Al0.8 Cr1 Fe1 Mn1 Ni1,BCC + B2,M,AC,,,386.0,C,25.0,1200.0,,55.0,,,,,,,,,,,,101,The microstructure and mechanical properties of novel Al-Cr-Fe-Mn-Ni high-entropy alloys with trimodal distributions of coherent B2 precipitates,2019.0,10.1016/j.msea.2019.04.104,http://dx.doi.org/10.1016/j.msea.2019.04.104,10.1016/j.msea.2019.04.104,other,CAST,,7.0,
797,J102,10.1016/j.jmmm.2019.01.096,Co1 Cr0.2 Fe1 Ni1 Si0.2,FCC,S,AC,,,130.1,T,25.0,225.0,732.0,61.0,,,,,,,,,,,,102,A novel FeCoNiCr0.2Si0.2 high entropy alloy with an excellent balance of mechanical and soft magnetic properties,2019.0,10.1016/j.jmmm.2019.01.096,http://dx.doi.org/10.1016/j.jmmm.2019.01.096,10.1016/j.jmmm.2019.01.096,FCC,CAST,FCC,8.1,202
798,J102,10.1016/j.jmmm.2019.01.096,Co1 Cr0.2 Fe1 Ni1 Si0.2,FCC,S,HR,,,318.2,T,25.0,705.0,1070.0,10.0,,,,,,,changed processing to hot rolling,,,,,102,A novel FeCoNiCr0.2Si0.2 high entropy alloy with an excellent balance of mechanical and soft magnetic properties,2019.0,10.1016/j.jmmm.2019.01.096,http://dx.doi.org/10.1016/j.jmmm.2019.01.096,10.1016/j.jmmm.2019.01.096,FCC,WROUGHT,FCC,8.1,202
799,J102,10.1016/j.jmmm.2019.01.096,Co1 Cr0.2 Fe1 Ni1 Si0.2,FCC,S,HR + A,,,153.8,T,25.0,320.0,920.0,60.0,,,,,,,changed processing to hot rolling,,,,,102,A novel FeCoNiCr0.2Si0.2 high entropy alloy with an excellent balance of mechanical and soft magnetic properties,2019.0,10.1016/j.jmmm.2019.01.096,http://dx.doi.org/10.1016/j.jmmm.2019.01.096,10.1016/j.jmmm.2019.01.096,FCC,WROUGHT,FCC,8.1,202
800,J105,10.1038/s41598-019-43329-w,Al1 Cu0.077 Fe0.077 Mg0.077 Si0.231 Zn0.077,FCC,S,AC,,,,C,25.0,422.0,,1.0,,,88.7,,,,,,,3.08,,103,"Design, Microstructure and Mechanical Properties of Cast Medium Entropy Aluminium Alloys",2019.0,10.1038/s41598-019-43329-w,http://dx.doi.org/10.1038/s41598-019-43329-w,10.1038/s41598-019-43329-w,FCC,CAST,FCC,3.4,77
801,J105,10.1038/s41598-019-43329-w,Al1 Cu0.077 Mg0.077 Ni0.077 Si0.231 Zn0.077,FCC,S,AC,,,,C,25.0,534.0,,1.0,,,107.8,,,,,,,3.15,,103,"Design, Microstructure and Mechanical Properties of Cast Medium Entropy Aluminium Alloys",2019.0,10.1038/s41598-019-43329-w,http://dx.doi.org/10.1038/s41598-019-43329-w,10.1038/s41598-019-43329-w,FCC,CAST,FCC,3.4,77
802,J105,10.1038/s41598-019-43329-w,Al1 Cr0.077 Cu0.077 Mg0.077 Si0.231 Zn0.077,FCC,S,AC,,,,C,25.0,490.0,,6.0,,,78.4,,,,,,,3.06,,103,"Design, Microstructure and Mechanical Properties of Cast Medium Entropy Aluminium Alloys",2019.0,10.1038/s41598-019-43329-w,http://dx.doi.org/10.1038/s41598-019-43329-w,10.1038/s41598-019-43329-w,FCC,CAST,FCC,3.4,81
803,J105,10.1038/s41598-019-43329-w,Al1 Cu0.077 Mg0.077 Mn0.077 Si0.231 Zn0.077,FCC,S,AC,,,,C,25.0,622.0,,2.0,,,114.1,,,,,,,2.98,,103,"Design, Microstructure and Mechanical Properties of Cast Medium Entropy Aluminium Alloys",2019.0,10.1038/s41598-019-43329-w,http://dx.doi.org/10.1038/s41598-019-43329-w,10.1038/s41598-019-43329-w,FCC,CAST,FCC,3.4,77
804,J105,10.1038/s41598-019-43329-w,Al1 Cu0.077 Mg0.077 Si0.231 Zn0.077 Zr0.077,FCC + Laves,M,AC,,,,C,25.0,565.0,,4.0,,,105.1,,,,,,,3.06,,103,"Design, Microstructure and Mechanical Properties of Cast Medium Entropy Aluminium Alloys",2019.0,10.1038/s41598-019-43329-w,http://dx.doi.org/10.1038/s41598-019-43329-w,10.1038/s41598-019-43329-w,other,CAST,,3.3,
805,J106,10.3390/e21050448,Co1 Cr1 Fe1 Mo0.2 Ni1,FCC,S,AC,,,,T,25.0,400.0,780.0,53.0,,,,,,,"For some reason, missing Yield Strength data",,,,,104,Effects of Annealing on Microstructure and Mechanical Properties of Metastable Powder Metallurgy CoCrFeNiMo0.2 High Entropy Alloy,2019.0,10.3390/e21050448,http://dx.doi.org/10.3390/e21050448,10.3390/e21050448,FCC,CAST,FCC,8.3,230
806,J106,10.3390/e21050448,Co1 Cr1 Fe1 Mo0.2 Ni1,FCC,S,A,,,,T,25.0,,838.0,43.0,,,,,,,,,,,,104,Effects of Annealing on Microstructure and Mechanical Properties of Metastable Powder Metallurgy CoCrFeNiMo0.2 High Entropy Alloy,2019.0,10.3390/e21050448,http://dx.doi.org/10.3390/e21050448,10.3390/e21050448,FCC,ANNEAL,FCC,8.3,230
807,J106,10.3390/e21050448,Co1 Cr1 Fe1 Mo0.2 Ni1,FCC,S,A,,,,T,25.0,,899.0,31.0,,,,,,,,,,,,104,Effects of Annealing on Microstructure and Mechanical Properties of Metastable Powder Metallurgy CoCrFeNiMo0.2 High Entropy Alloy,2019.0,10.3390/e21050448,http://dx.doi.org/10.3390/e21050448,10.3390/e21050448,FCC,ANNEAL,FCC,8.3,230
808,J106,10.3390/e21050448,Co1 Cr1 Fe1 Mo0.2 Ni1,FCC,S,A,,,,T,25.0,,902.0,29.0,,,,,,,,,,,,104,Effects of Annealing on Microstructure and Mechanical Properties of Metastable Powder Metallurgy CoCrFeNiMo0.2 High Entropy Alloy,2019.0,10.3390/e21050448,http://dx.doi.org/10.3390/e21050448,10.3390/e21050448,FCC,ANNEAL,FCC,8.3,230
809,J106,10.3390/e21050448,Co1 Cr1 Fe1 Mo0.2 Ni1,FCC,S,A,,,,T,25.0,,811.0,52.0,,,,,,,,,,,,104,Effects of Annealing on Microstructure and Mechanical Properties of Metastable Powder Metallurgy CoCrFeNiMo0.2 High Entropy Alloy,2019.0,10.3390/e21050448,http://dx.doi.org/10.3390/e21050448,10.3390/e21050448,FCC,ANNEAL,FCC,8.3,230
810,J106,10.3390/e21050448,Co1 Cr1 Fe1 Mo0.2 Ni1,FCC,S,A,,,,T,25.0,,790.0,49.0,,,,,,,,,,,,104,Effects of Annealing on Microstructure and Mechanical Properties of Metastable Powder Metallurgy CoCrFeNiMo0.2 High Entropy Alloy,2019.0,10.3390/e21050448,http://dx.doi.org/10.3390/e21050448,10.3390/e21050448,FCC,ANNEAL,FCC,8.3,230
811,J106,10.3390/e21050448,Co1 Cr1 Fe1 Mo0.2 Ni1,FCC,S,A,,,,T,25.0,,799.0,47.0,,,,,,,,,,,,104,Effects of Annealing on Microstructure and Mechanical Properties of Metastable Powder Metallurgy CoCrFeNiMo0.2 High Entropy Alloy,2019.0,10.3390/e21050448,http://dx.doi.org/10.3390/e21050448,10.3390/e21050448,FCC,ANNEAL,FCC,8.3,230
812,J106,10.3390/e21050448,Co1 Cr1 Fe1 Mo0.2 Ni1,FCC,S,A,,,,T,25.0,,802.0,37.0,,,,,,,,,,,,104,Effects of Annealing on Microstructure and Mechanical Properties of Metastable Powder Metallurgy CoCrFeNiMo0.2 High Entropy Alloy,2019.0,10.3390/e21050448,http://dx.doi.org/10.3390/e21050448,10.3390/e21050448,FCC,ANNEAL,FCC,8.3,230
813,J106,10.3390/e21050448,Co1 Cr1 Fe1 Mo0.2 Ni1,FCC,S,A,,,,T,25.0,,823.0,36.0,,,,,,,,,,,,104,Effects of Annealing on Microstructure and Mechanical Properties of Metastable Powder Metallurgy CoCrFeNiMo0.2 High Entropy Alloy,2019.0,10.3390/e21050448,http://dx.doi.org/10.3390/e21050448,10.3390/e21050448,FCC,ANNEAL,FCC,8.3,230
814,J106,10.3390/e21050448,Co1 Cr1 Fe1 Mo0.2 Ni1,FCC,S,A,,,,T,25.0,,849.0,34.0,,,,,,,,,,,,104,Effects of Annealing on Microstructure and Mechanical Properties of Metastable Powder Metallurgy CoCrFeNiMo0.2 High Entropy Alloy,2019.0,10.3390/e21050448,http://dx.doi.org/10.3390/e21050448,10.3390/e21050448,FCC,ANNEAL,FCC,8.3,230
815,J106,10.3390/e21050448,Co1 Cr1 Fe1 Mo0.2 Ni1,FCC,S,A,,,,T,25.0,,895.0,32.0,,,,,,,,,,,,104,Effects of Annealing on Microstructure and Mechanical Properties of Metastable Powder Metallurgy CoCrFeNiMo0.2 High Entropy Alloy,2019.0,10.3390/e21050448,http://dx.doi.org/10.3390/e21050448,10.3390/e21050448,FCC,ANNEAL,FCC,8.3,230
816,J107,10.3390/ma12071136,Al0.569 Ca0.143 Li0.857 Mg1 Si0.286 Y0.003,,M,AC,,,,C,25.0,556.0,,3.0,,,,,,,changed to multiphase,,,1.7,,105,Novel Ultralight-Weight Complex Concentrated Alloys with High Strength,2019.0,10.3390/ma12071136,http://dx.doi.org/10.3390/ma12071136,10.3390/ma12071136,other,CAST,,1.6,
817,J107,10.3390/ma12071136,Al0.429 Ca0.286 Li1 Mg1 Si0.143,,M,AC,,,,C,25.0,418.0,,13.0,,,,,,,changed to multiphase,,,1.57,,105,Novel Ultralight-Weight Complex Concentrated Alloys with High Strength,2019.0,10.3390/ma12071136,http://dx.doi.org/10.3390/ma12071136,10.3390/ma12071136,other,CAST,,1.5,
818,J107,10.3390/ma12071136,Al0.312 Ca0.021 Li0.792 Mg1 Si0.021,,M,AC,,,,C,25.0,360.0,,9.0,,,,,,,corrected the name; changed to multiphase,,,1.52,,105,Novel Ultralight-Weight Complex Concentrated Alloys with High Strength,2019.0,10.3390/ma12071136,http://dx.doi.org/10.3390/ma12071136,10.3390/ma12071136,other,CAST,,1.4,
819,J107,10.3390/ma12071136,Al0.333 Ca0.011 Li0.844 Mg1 Si0.033,,M,AC,,,,C,25.0,342.0,,44.0,,,,,,,changed to multiphase,,,1.5,,105,Novel Ultralight-Weight Complex Concentrated Alloys with High Strength,2019.0,10.3390/ma12071136,http://dx.doi.org/10.3390/ma12071136,10.3390/ma12071136,other,CAST,,1.4,
